product_id,sku,product_name,category,sub_category,brand,supplier,unit_cost,list_price,launch_date,status
10486,SKU-IN-10486,PARLE Snacks Model 956,GROCERIES,SNACKS,PARLE,DMART WHOLESALE,2288.81,3394.72,2021-05-26,ACTIVE
10487,SKU-IN-10487,BOAT Mens Ethnic Model 882,APPAREL,MENS ETHNIC,BOAT,RELIANCE RETAIL,76816.14,139541.48,2020-01-14,DISCONTINUED
10488,SKU-IN-10488,HP Fragrance Model 623,BEAUTY,FRAGRANCE,HP,TATA DIGITAL,70551.36,128010.23,2024-04-14,DISCONTINUED
10489,SKU-IN-10489,FABINDIA Masala Model 133,GROCERIES,MASALA,FABINDIA,DMART WHOLESALE,444.3,771.59,2023-01-12,DISCONTINUED
10490,SKU-IN-10490,MAMAEARTH Decor Model 112,HOME & KITCHEN,DECOR,MAMAEARTH,BIG BASKET SUPPLY,45310.77,73086.22,2020-01-18,DISCONTINUED
10491,SKU-IN-10491,SAMSUNG Mens Western Model 342,APPAREL,MENS WESTERN,SAMSUNG,TATA DIGITAL,70052.63,102642.89,2021-06-22,DISCONTINUED
10492,SKU-IN-10492,BIBA Fragrance Model 481,BEAUTY,FRAGRANCE,BIBA,DMART WHOLESALE,3852.39,6672.17,2024-03-20,DISCONTINUED
10493,SKU-IN-10493,BIBA Badminton Model 933,SPORTS,BADMINTON,BIBA,FLIPKART WHOLESALE,17442.02,33353.97,2021-04-13,ACTIVE
10494,SKU-IN-10494,ADIDAS Masala Model 253,GROCERIES,MASALA,ADIDAS,AMAZON BUSINESS INDIA,2211.66,4799.4,2024-02-21,ACTIVE
10495,SKU-IN-10495,HP Decor Model 646,HOME & KITCHEN,DECOR,HP,DMART WHOLESALE,796.67,1774.02,2022-11-24,DISCONTINUED
10496,SKU-IN-10496,RELIANCE Cricket Model 933,SPORTS,CRICKET,RELIANCE,TATA DIGITAL,1512.62,2174.91,2021-03-17,DISCONTINUED
10497,SKU-IN-10497,GODREJ Womens Western Model 363,APPAREL,WOMENS WESTERN,GODREJ,DMART WHOLESALE,3398.93,6438.94,2024-07-16,ACTIVE
10498,SKU-IN-10498,SAMSUNG Fiction Model 765,BOOKS,FICTION,SAMSUNG,METRO CASH & CARRY,77344.39,114377.03,2023-03-25,ACTIVE
10499,SKU-IN-10499,DELL Fragrance Model 490,BEAUTY,FRAGRANCE,DELL,TATA DIGITAL,6378.16,11250.88,2020-06-09,DISCONTINUED
10500,SKU-IN-10500,GODREJ Appliances Model 173,HOME & KITCHEN,APPLIANCES,GODREJ,FLIPKART WHOLESALE,5345.17,10195.29,2024-10-04,ACTIVE
