invoice_id,invoice_number,customer_id,invoice_date,due_date,subtotal_amount,discount_code,discount_amount,tax_amount,total_amount,payment_status,payment_method,payment_date,currency,region,store_id,channel,created_by
INV-1011034,NUM-2011034,1042,2025-03-08,2025-04-22,38041.29,,0.0,6847.43,44888.72,PAID,IMPS,2025-03-15,INR,INDIA NORTH EAST,5061,B2B,etl_user
INV-1011035,NUM-2011035,1782,2024-11-18,2024-12-18,88210.33,REPUBLIC428,17363.81,12752.37,83598.89,PAID,CHEQUE,2024-11-25,INR,INDIA NORTH,5134,B2B,etl_user
INV-1011036,NUM-2011036,2911,2024-03-04,2024-04-18,91196.56,,0.0,16415.38,107611.94,PENDING,DEMAND_DRAFT,,INR,INDIA EAST,5042,ONLINE,etl_user
INV-1011037,NUM-2011037,1185,2025-12-04,2026-02-02,77083.2,,0.0,13874.98,90958.18,PAID,CHEQUE,2025-12-25,INR,INDIA NORTH,5168,MOBILE_APP,etl_user
INV-1011038,NUM-2011038,1428,2025-07-31,2025-09-29,186586.71,,0.0,33585.61,220172.32,PAID,RTGS,2025-08-24,INR,INDIA SOUTH,5178,ONLINE,etl_user
INV-1011039,NUM-2011039,2176,2025-04-01,2025-05-31,166537.48,,0.0,29976.75,196514.23,PAID,DEMAND_DRAFT,2025-05-12,INR,INDIA WEST,5113,IN_STORE,etl_user
INV-1011040,NUM-2011040,2977,2025-10-26,2025-11-25,154578.6,EOSS204,29027.72,22599.16,148150.04,CANCELLED,UPI,,INR,INDIA NORTH,5163,PHONE,etl_user
INV-1011041,NUM-2011041,2448,2025-09-29,2025-11-13,167085.95,,0.0,30075.47,197161.42,PAID,NEFT,2025-10-25,INR,INDIA WEST,5037,MOBILE_APP,etl_user
INV-1011042,NUM-2011042,1058,2025-11-29,2025-12-29,130712.96,REPUBLIC633,6577.66,22344.35,146479.65,PAID,RTGS,2026-01-13,INR,INDIA EAST,5108,MOBILE_APP,etl_user
INV-1011043,NUM-2011043,2979,2025-03-10,2025-04-09,214059.63,,0.0,38530.73,252590.36,PAID,NEFT,2025-03-13,INR,INDIA WEST,5035,ONLINE,etl_user
INV-1011044,NUM-2011044,2608,2024-12-20,2025-02-18,65378.74,,0.0,11768.17,77146.91,PAID,UPI,2024-12-24,INR,INDIA NORTH,5020,B2B,etl_user
INV-1011045,NUM-2011045,2821,2024-11-12,2025-01-11,82709.47,HOLI142,5043.84,13979.81,91645.44,PAID,NEFT,2024-12-13,INR,INDIA EXPORTS,5150,B2B,etl_user
INV-1011046,NUM-2011046,1090,2024-06-11,2024-08-10,26117.78,,0.0,4701.2,30818.98,PAID,IMPS,2024-07-19,INR,INDIA SOUTH,5057,B2B,etl_user
INV-1011047,NUM-2011047,1399,2025-05-26,2025-07-25,235490.76,,0.0,42388.34,277879.1,OVERDUE,UPI,,INR,INDIA EAST,5132,ONLINE,etl_user
INV-1011048,NUM-2011048,2335,2024-03-03,2024-04-02,194436.25,REPUBLIC900,30572.54,29495.47,193359.18,PAID,CHEQUE,2024-03-24,INR,INDIA NORTH,5117,ONLINE,etl_user
INV-1011049,NUM-2011049,2701,2025-11-05,2025-12-05,136462.21,RAKHI452,7605.13,23194.27,152051.35,PAID,NEFT,2025-11-30,INR,INDIA WEST,5090,MOBILE_APP,etl_user
INV-1011050,NUM-2011050,1640,2024-04-01,2024-04-16,248316.57,,0.0,44696.98,293013.55,PAID,IMPS,2024-04-18,INR,INDIA EAST,5023,IN_STORE,etl_user
INV-1011051,NUM-2011051,2517,2025-10-15,2025-11-14,106339.46,,0.0,19141.1,125480.56,PAID,NEFT,2025-10-31,INR,INDIA SOUTH,5057,PHONE,etl_user
INV-1011052,NUM-2011052,1591,2026-04-17,2026-05-17,75753.86,WEEKEND999,12064.75,11464.04,75153.15,PAID,RTGS,2026-05-10,INR,INDIA EXPORTS,5103,IN_STORE,etl_user
INV-1011053,NUM-2011053,1913,2025-04-23,2025-06-07,165657.69,,0.0,29818.38,195476.07,PAID,CHEQUE,2025-05-21,INR,INDIA SOUTH,5041,IN_STORE,etl_user
INV-1011054,NUM-2011054,1540,2024-01-09,2024-02-08,187146.74,,0.0,33686.41,220833.15,PAID,CHEQUE,2024-02-10,INR,INDIA NORTH,5170,B2B,etl_user
INV-1011055,NUM-2011055,1549,2024-01-30,2024-03-30,230248.34,,0.0,41444.7,271693.04,PAID,NEFT,2024-02-06,INR,INDIA SOUTH,5196,IN_STORE,etl_user
INV-1011056,NUM-2011056,1308,2025-11-08,2026-01-07,9576.0,,0.0,1723.68,11299.68,PAID,UPI,2025-11-12,INR,INDIA SOUTH,5081,ONLINE,etl_user
INV-1011057,NUM-2011057,2939,2024-04-25,2024-06-09,96084.48,,0.0,17295.21,113379.69,CANCELLED,RTGS,,INR,INDIA NORTH,5065,MOBILE_APP,etl_user
INV-1011058,NUM-2011058,1477,2024-11-10,2024-12-10,183117.26,PRIME546,11189.46,30947.0,202874.8,PAID,DEMAND_DRAFT,2024-11-29,INR,INDIA SOUTH,5144,PHONE,etl_user
INV-1011059,NUM-2011059,1762,2025-01-27,2025-03-28,4222.29,DIWALI192,859.85,605.24,3967.68,PAID,DEMAND_DRAFT,2025-03-08,INR,INDIA WEST,5094,B2B,etl_user
INV-1011060,NUM-2011060,2427,2026-01-17,2026-03-18,240952.01,,0.0,43371.36,284323.37,PAID,CHEQUE,2026-01-31,INR,INDIA NORTH,5003,ONLINE,etl_user
INV-1011061,NUM-2011061,1897,2025-12-20,2026-02-03,43661.23,,0.0,7859.02,51520.25,OVERDUE,CASH,,INR,INDIA WEST,5067,ONLINE,etl_user
INV-1011062,NUM-2011062,2238,2025-05-19,2025-06-18,148984.99,MEGA283,24080.09,22482.88,147387.78,PAID,CASH,2025-06-14,INR,INDIA EXPORTS,5018,PHONE,etl_user
INV-1011063,NUM-2011063,2057,2026-04-12,2026-04-27,114592.56,,0.0,20626.66,135219.22,PAID,UPI,2026-05-08,INR,INDIA NORTH,5177,ONLINE,etl_user
INV-1011064,NUM-2011064,1104,2025-11-18,2026-01-17,146865.15,,0.0,26435.73,173300.88,PENDING,CHEQUE,,INR,INDIA NORTH,5020,IN_STORE,etl_user
INV-1011065,NUM-2011065,1862,2026-02-01,2026-02-16,133550.67,,0.0,24039.12,157589.79,PAID,CHEQUE,2026-03-08,INR,INDIA WEST,5088,MOBILE_APP,etl_user
INV-1011066,NUM-2011066,2789,2024-10-02,2024-11-16,207967.04,,0.0,37434.07,245401.11,PAID,IMPS,2024-11-10,INR,INDIA NORTH,5175,MOBILE_APP,etl_user
INV-1011067,NUM-2011067,2693,2025-01-21,2025-03-07,186962.19,,0.0,33653.19,220615.38,PENDING,NEFT,,INR,INDIA NORTH,5004,ONLINE,etl_user
INV-1011068,NUM-2011068,2261,2024-11-05,2024-12-05,211001.87,REPUBLIC602,45446.61,29799.95,195355.21,PAID,CASH,2024-11-22,INR,INDIA NORTH,5036,IN_STORE,etl_user
INV-1011069,NUM-2011069,2804,2025-03-14,2025-04-28,136524.95,,0.0,24574.49,161099.44,OVERDUE,CREDIT_CARD,,INR,INDIA SOUTH,5041,B2B,etl_user
INV-1011070,NUM-2011070,2558,2025-09-11,2025-11-10,198726.79,PRIME666,37558.92,29010.22,190178.09,PAID,UPI,2025-10-19,INR,INDIA SOUTH,5190,IN_STORE,etl_user
INV-1011071,NUM-2011071,2075,2025-10-12,2025-12-11,163782.22,,0.0,29480.8,193263.02,PAID,CREDIT_CARD,2025-11-08,INR,INDIA NORTH,5175,B2B,etl_user
INV-1011072,NUM-2011072,1703,2025-05-04,2025-07-03,18388.14,,0.0,3309.87,21698.01,OVERDUE,UPI,,INR,INDIA NORTH,5198,PHONE,etl_user
INV-1011073,NUM-2011073,1637,2025-05-15,2025-07-14,218053.14,,0.0,39249.57,257302.71,PAID,CREDIT_CARD,2025-05-30,INR,INDIA NORTH EAST,5161,B2B,etl_user
INV-1011074,NUM-2011074,2093,2025-12-26,2026-01-25,217061.87,HOLI735,44798.46,31007.41,203270.82,OVERDUE,UPI,,INR,INDIA WEST,5094,PHONE,etl_user
INV-1011075,NUM-2011075,2426,2026-01-29,2026-02-28,70269.76,,0.0,12648.56,82918.32,PAID,RTGS,2026-02-19,INR,INDIA EXPORTS,5018,MOBILE_APP,etl_user
INV-1011076,NUM-2011076,2267,2024-02-13,2024-03-14,117714.31,,0.0,21188.58,138902.89,PAID,UPI,2024-02-29,INR,INDIA NORTH,5032,IN_STORE,etl_user
INV-1011077,NUM-2011077,1811,2025-10-11,2025-11-25,210218.69,HOLI201,26056.96,33149.11,217310.84,PAID,UPI,2025-10-28,INR,INDIA EXPORTS,5139,B2B,etl_user
INV-1011078,NUM-2011078,2627,2025-04-12,2025-04-27,59388.8,,0.0,10689.98,70078.78,PAID,NEFT,2025-05-17,INR,INDIA NORTH,5003,MOBILE_APP,etl_user
INV-1011079,NUM-2011079,2184,2025-02-04,2025-03-21,188585.06,,0.0,33945.31,222530.37,PENDING,CASH,,INR,INDIA CENTRAL,5098,ONLINE,etl_user
INV-1011080,NUM-2011080,2463,2024-09-12,2024-10-12,17800.04,,0.0,3204.01,21004.05,PAID,CASH,2024-09-25,INR,INDIA NORTH,5183,MOBILE_APP,etl_user
INV-1011081,NUM-2011081,2423,2024-04-30,2024-06-14,128957.48,,0.0,23212.35,152169.83,PAID,UPI,2024-05-16,INR,INDIA WEST,5179,B2B,etl_user
INV-1011082,NUM-2011082,2356,2024-11-16,2025-01-15,221069.61,,0.0,39792.53,260862.14,PENDING,CREDIT_CARD,,INR,INDIA SOUTH,5178,IN_STORE,etl_user
INV-1011083,NUM-2011083,2656,2026-02-02,2026-04-03,106532.56,,0.0,19175.86,125708.42,OVERDUE,CREDIT_CARD,,INR,INDIA EAST,5051,B2B,etl_user
INV-1011084,NUM-2011084,2577,2025-02-13,2025-03-30,131716.12,,0.0,23708.9,155425.02,OVERDUE,NEFT,,INR,INDIA EXPORTS,5008,ONLINE,etl_user
INV-1011085,NUM-2011085,1974,2024-08-17,2024-10-01,125670.88,,0.0,22620.76,148291.64,PAID,NEFT,2024-09-06,INR,INDIA CENTRAL,5071,B2B,etl_user
INV-1011086,NUM-2011086,2993,2025-10-08,2025-12-07,166890.89,,0.0,30040.36,196931.25,PENDING,CASH,,INR,INDIA EXPORTS,5157,PHONE,etl_user
INV-1011087,NUM-2011087,1501,2024-06-22,2024-08-06,68134.18,REPUBLIC602,10622.03,10352.19,67864.34,PENDING,UPI,,INR,INDIA WEST,5054,ONLINE,etl_user
INV-1011088,NUM-2011088,2676,2026-03-09,2026-03-24,198951.5,,0.0,35811.27,234762.77,REFUNDED,CASH,2026-04-18,INR,INDIA NORTH,5187,MOBILE_APP,etl_user
INV-1011089,NUM-2011089,1323,2025-12-19,2026-02-17,34198.7,,0.0,6155.77,40354.47,PENDING,IMPS,,INR,INDIA NORTH,5056,IN_STORE,etl_user
INV-1011090,NUM-2011090,2183,2024-04-27,2024-06-11,188490.85,,0.0,33928.35,222419.2,PENDING,DEMAND_DRAFT,,INR,INDIA NORTH,5181,ONLINE,etl_user
INV-1011091,NUM-2011091,2331,2024-11-16,2024-12-16,215537.13,,0.0,38796.68,254333.81,PENDING,NEFT,,INR,INDIA NORTH,5058,B2B,etl_user
INV-1011092,NUM-2011092,1388,2026-03-08,2026-05-07,182207.14,,0.0,32797.29,215004.43,PENDING,CREDIT_CARD,,INR,INDIA EAST,5051,B2B,etl_user
INV-1011093,NUM-2011093,2919,2025-04-24,2025-06-08,137976.35,,0.0,24835.74,162812.09,PENDING,DEMAND_DRAFT,,INR,INDIA SOUTH,5089,B2B,etl_user
INV-1011094,NUM-2011094,2519,2024-09-15,2024-09-30,110114.02,,0.0,19820.52,129934.54,CANCELLED,CHEQUE,,INR,INDIA NORTH,5111,B2B,etl_user
INV-1011095,NUM-2011095,1961,2025-11-13,2025-11-28,239000.32,,0.0,43020.06,282020.38,PAID,NEFT,2025-12-19,INR,INDIA EAST,5066,PHONE,etl_user
INV-1011096,NUM-2011096,1960,2024-10-28,2024-12-12,91190.2,FREEDOM642,17836.17,13203.73,86557.76,PAID,CHEQUE,2024-11-14,INR,INDIA WEST,5123,IN_STORE,etl_user
INV-1011097,NUM-2011097,1044,2026-03-15,2026-04-14,232280.85,,0.0,41810.55,274091.4,CANCELLED,RTGS,,INR,INDIA NORTH,5056,PHONE,etl_user
INV-1011098,NUM-2011098,2815,2025-12-01,2026-01-15,86043.06,FREEDOM453,17761.01,12290.77,80572.82,PAID,CREDIT_CARD,2026-01-10,INR,INDIA EXPORTS,5101,MOBILE_APP,etl_user
INV-1011099,NUM-2011099,2057,2024-12-29,2025-02-27,135510.3,,0.0,24391.85,159902.15,PENDING,CREDIT_CARD,,INR,INDIA NORTH,5117,ONLINE,etl_user
INV-1011100,NUM-2011100,2052,2024-06-22,2024-08-06,182198.07,,0.0,32795.65,214993.72,PAID,CHEQUE,2024-07-08,INR,INDIA CENTRAL,5045,B2B,etl_user
INV-1011101,NUM-2011101,2053,2026-02-23,2026-04-09,211269.55,,0.0,38028.52,249298.07,PAID,NEFT,2026-02-28,INR,INDIA NORTH EAST,5043,ONLINE,etl_user
INV-1011102,NUM-2011102,1886,2026-02-07,2026-04-08,136597.93,,0.0,24587.63,161185.56,PAID,DEMAND_DRAFT,2026-02-08,INR,INDIA NORTH,5187,IN_STORE,etl_user
INV-1011103,NUM-2011103,1062,2024-01-09,2024-01-24,13067.2,,0.0,2352.1,15419.3,PAID,NEFT,2024-01-13,INR,INDIA NORTH EAST,5007,MOBILE_APP,etl_user
INV-1011104,NUM-2011104,2491,2024-02-26,2024-03-12,248958.73,,0.0,44812.57,293771.3,PAID,CREDIT_CARD,2024-04-10,INR,INDIA SOUTH,5080,ONLINE,etl_user
INV-1011105,NUM-2011105,1312,2025-03-04,2025-04-18,80537.51,,0.0,14496.75,95034.26,PENDING,IMPS,,INR,INDIA NORTH,5182,IN_STORE,etl_user
INV-1011106,NUM-2011106,2998,2025-09-05,2025-09-20,210725.76,,0.0,37930.64,248656.4,OVERDUE,DEMAND_DRAFT,,INR,INDIA EAST,5019,PHONE,etl_user
INV-1011107,NUM-2011107,2933,2024-09-23,2024-10-23,43031.71,,0.0,7745.71,50777.42,PAID,IMPS,2024-10-23,INR,INDIA SOUTH,5024,ONLINE,etl_user
INV-1011108,NUM-2011108,2231,2026-02-13,2026-04-14,208266.03,,0.0,37487.89,245753.92,PAID,NEFT,2026-02-16,INR,INDIA EXPORTS,5139,MOBILE_APP,etl_user
INV-1011109,NUM-2011109,1278,2025-09-27,2025-10-27,10140.04,,0.0,1825.21,11965.25,PAID,CREDIT_CARD,2025-09-30,INR,INDIA EXPORTS,5124,MOBILE_APP,etl_user
INV-1011110,NUM-2011110,2824,2025-04-13,2025-06-12,167227.72,,0.0,30100.99,197328.71,PAID,NEFT,2025-04-25,INR,INDIA SOUTH,5185,MOBILE_APP,etl_user
INV-1011111,NUM-2011111,2231,2025-05-13,2025-05-28,164557.84,,0.0,29620.41,194178.25,PAID,IMPS,2025-06-15,INR,INDIA CENTRAL,5098,ONLINE,etl_user
INV-1011112,NUM-2011112,2521,2025-02-09,2025-02-24,171285.96,,0.0,30831.47,202117.43,PENDING,CHEQUE,,INR,INDIA NORTH EAST,5061,IN_STORE,etl_user
INV-1011113,NUM-2011113,2983,2025-07-04,2025-08-18,229618.28,FREEDOM453,16605.91,38342.23,251354.6,PAID,IMPS,2025-07-23,INR,INDIA WEST,5090,B2B,etl_user
INV-1011114,NUM-2011114,1961,2025-05-23,2025-06-07,55303.95,,0.0,9954.71,65258.66,REFUNDED,CHEQUE,2025-06-09,INR,INDIA SOUTH,5015,IN_STORE,etl_user
INV-1011115,NUM-2011115,2294,2026-03-16,2026-05-15,117860.19,,0.0,21214.83,139075.02,PAID,CREDIT_CARD,2026-03-25,INR,INDIA NORTH,5172,B2B,etl_user
INV-1011116,NUM-2011116,1602,2026-01-19,2026-02-03,189171.51,,0.0,34050.87,223222.38,PAID,NEFT,2026-02-06,INR,INDIA SOUTH,5197,ONLINE,etl_user
INV-1011117,NUM-2011117,1167,2024-09-11,2024-10-26,177670.16,,0.0,31980.63,209650.79,PAID,DEMAND_DRAFT,2024-09-27,INR,INDIA NORTH,5172,PHONE,etl_user
INV-1011118,NUM-2011118,2958,2025-01-04,2025-02-18,198795.74,,0.0,35783.23,234578.97,PAID,RTGS,2025-02-15,INR,INDIA NORTH,5172,PHONE,etl_user
INV-1011119,NUM-2011119,2756,2025-02-15,2025-03-02,80537.96,,0.0,14496.83,95034.79,PENDING,IMPS,,INR,INDIA NORTH,5128,PHONE,etl_user
INV-1011120,NUM-2011120,2969,2024-11-18,2024-12-03,141146.49,EOSS461,19626.89,21873.53,143393.13,PAID,NEFT,2024-12-25,INR,INDIA NORTH,5097,IN_STORE,etl_user
INV-1011121,NUM-2011121,1862,2024-03-03,2024-04-02,82386.97,,0.0,14829.65,97216.62,PAID,RTGS,2024-03-10,INR,INDIA SOUTH,5082,PHONE,etl_user
INV-1011122,NUM-2011122,1463,2024-12-06,2025-01-20,122027.0,,0.0,21964.86,143991.86,PAID,DEMAND_DRAFT,2025-01-06,INR,INDIA EXPORTS,5124,ONLINE,etl_user
INV-1011123,NUM-2011123,2729,2025-01-25,2025-02-24,102686.77,,0.0,18483.62,121170.39,PAID,IMPS,2025-02-13,INR,INDIA SOUTH,5194,B2B,etl_user
INV-1011124,NUM-2011124,1095,2024-04-13,2024-05-13,110696.16,,0.0,19925.31,130621.47,PAID,IMPS,2024-05-02,INR,INDIA NORTH,5187,IN_STORE,etl_user
INV-1011125,NUM-2011125,1643,2024-04-22,2024-06-21,173673.49,,0.0,31261.23,204934.72,PAID,CASH,2024-05-19,INR,INDIA NORTH EAST,5016,B2B,etl_user
INV-1011126,NUM-2011126,2350,2024-06-10,2024-06-25,48003.1,,0.0,8640.56,56643.66,PENDING,CHEQUE,,INR,INDIA EXPORTS,5140,ONLINE,etl_user
INV-1011127,NUM-2011127,2706,2026-04-29,2026-06-28,108897.2,,0.0,19601.5,128498.7,PAID,NEFT,2026-05-10,INR,INDIA NORTH EAST,5007,MOBILE_APP,etl_user
INV-1011128,NUM-2011128,2552,2024-09-06,2024-10-21,49744.01,,0.0,8953.92,58697.93,CANCELLED,IMPS,,INR,INDIA WEST,5010,MOBILE_APP,etl_user
INV-1011129,NUM-2011129,2408,2025-09-29,2025-11-13,114015.01,MEGA643,22589.95,16456.51,107881.57,PAID,CREDIT_CARD,2025-10-15,INR,INDIA EAST,5019,B2B,etl_user
INV-1011130,NUM-2011130,1732,2024-07-20,2024-09-03,224353.04,,0.0,40383.55,264736.59,PENDING,DEMAND_DRAFT,,INR,INDIA EAST,5108,B2B,etl_user
INV-1011131,NUM-2011131,2740,2025-12-31,2026-02-14,176075.26,,0.0,31693.55,207768.81,PAID,DEMAND_DRAFT,2026-01-08,INR,INDIA WEST,5123,PHONE,etl_user
INV-1011132,NUM-2011132,1611,2024-02-03,2024-02-18,219922.97,,0.0,39586.13,259509.1,PAID,UPI,2024-02-29,INR,INDIA EXPORTS,5125,ONLINE,etl_user
INV-1011133,NUM-2011133,1873,2025-10-11,2025-11-10,135941.0,,0.0,24469.38,160410.38,OVERDUE,RTGS,,INR,INDIA WEST,5002,IN_STORE,etl_user
INV-1011134,NUM-2011134,1060,2025-04-25,2025-05-25,12072.87,,0.0,2173.12,14245.99,PENDING,DEMAND_DRAFT,,INR,INDIA EXPORTS,5140,ONLINE,etl_user
INV-1011135,NUM-2011135,2751,2024-01-07,2024-02-21,7696.42,,0.0,1385.36,9081.78,OVERDUE,IMPS,,INR,INDIA WEST,5044,MOBILE_APP,etl_user
INV-1011136,NUM-2011136,2532,2026-03-23,2026-04-07,242459.69,FREEDOM642,28429.68,38525.4,252555.41,REFUNDED,CREDIT_CARD,2026-04-11,INR,INDIA EAST,5033,ONLINE,etl_user
INV-1011137,NUM-2011137,1154,2024-03-27,2024-04-26,93476.97,,0.0,16825.85,110302.82,PAID,UPI,2024-05-10,INR,INDIA CENTRAL,5133,ONLINE,etl_user
INV-1011138,NUM-2011138,2230,2024-04-27,2024-05-27,134502.68,PRIME666,20244.13,20566.54,134825.09,PAID,IMPS,2024-06-07,INR,INDIA SOUTH,5190,ONLINE,etl_user
INV-1011139,NUM-2011139,2807,2024-07-13,2024-08-27,183007.14,,0.0,32941.29,215948.43,PAID,CHEQUE,2024-08-08,INR,INDIA NORTH,5003,B2B,etl_user
INV-1011140,NUM-2011140,2420,2026-02-16,2026-03-03,142148.19,,0.0,25586.67,167734.86,PAID,IMPS,2026-03-24,INR,INDIA NORTH,5022,ONLINE,etl_user
INV-1011141,NUM-2011141,2300,2024-03-06,2024-05-05,94239.25,,0.0,16963.06,111202.31,PAID,CREDIT_CARD,2024-03-30,INR,INDIA SOUTH,5030,ONLINE,etl_user
INV-1011142,NUM-2011142,1212,2024-03-17,2024-04-16,100893.3,,0.0,18160.79,119054.09,PAID,CREDIT_CARD,2024-05-01,INR,INDIA CENTRAL,5110,MOBILE_APP,etl_user
INV-1011143,NUM-2011143,1847,2024-11-08,2024-11-23,215043.52,,0.0,38707.83,253751.35,PENDING,CASH,,INR,INDIA EXPORTS,5125,IN_STORE,etl_user
INV-1011144,NUM-2011144,1155,2025-02-17,2025-04-03,227278.02,HOLI415,25138.59,36385.1,238524.53,PAID,CASH,2025-03-22,INR,INDIA SOUTH,5091,MOBILE_APP,etl_user
INV-1011145,NUM-2011145,1254,2025-12-29,2026-01-13,96527.09,,0.0,17374.88,113901.97,PAID,CHEQUE,2026-02-03,INR,INDIA NORTH,5134,B2B,etl_user
INV-1011146,NUM-2011146,1862,2025-03-17,2025-04-16,198510.17,,0.0,35731.83,234242.0,CANCELLED,DEMAND_DRAFT,,INR,INDIA EXPORTS,5031,IN_STORE,etl_user
INV-1011147,NUM-2011147,2233,2024-11-24,2024-12-09,110560.6,REPUBLIC235,16006.05,17019.82,111574.37,PAID,DEMAND_DRAFT,2024-12-21,INR,INDIA SOUTH,5185,IN_STORE,etl_user
INV-1011148,NUM-2011148,1773,2024-01-02,2024-02-16,209143.01,EOSS763,47875.92,29028.08,190295.17,PAID,CHEQUE,2024-01-08,INR,INDIA EXPORTS,5157,PHONE,etl_user
INV-1011149,NUM-2011149,2374,2024-02-08,2024-03-24,20154.06,,0.0,3627.73,23781.79,OVERDUE,CREDIT_CARD,,INR,INDIA NORTH,5168,MOBILE_APP,etl_user
INV-1011150,NUM-2011150,2315,2024-04-21,2024-05-06,60118.62,,0.0,10821.35,70939.97,PAID,CREDIT_CARD,2024-05-08,INR,INDIA EXPORTS,5103,MOBILE_APP,etl_user
INV-1011151,NUM-2011151,2729,2025-06-03,2025-08-02,204743.75,,0.0,36853.88,241597.63,PAID,IMPS,2025-07-11,INR,INDIA NORTH,5122,IN_STORE,etl_user
INV-1011152,NUM-2011152,1051,2024-08-27,2024-10-11,225941.44,DIWALI192,19512.86,37157.14,243585.72,PAID,RTGS,2024-09-27,INR,INDIA NORTH,5022,B2B,etl_user
INV-1011153,NUM-2011153,1227,2024-06-11,2024-06-26,140635.38,,0.0,25314.37,165949.75,PAID,NEFT,2024-06-16,INR,INDIA NORTH,5182,B2B,etl_user
INV-1011154,NUM-2011154,1195,2025-07-17,2025-08-31,233771.77,,0.0,42078.92,275850.69,PAID,NEFT,2025-08-19,INR,INDIA EAST,5060,PHONE,etl_user
INV-1011155,NUM-2011155,2445,2025-12-26,2026-01-25,137608.2,WEEKEND999,26422.62,20013.4,131198.98,PAID,RTGS,2026-01-17,INR,INDIA NORTH,5198,B2B,etl_user
INV-1011156,NUM-2011156,2327,2025-02-25,2025-04-11,70054.28,HOLI415,15276.04,9860.08,64638.32,PAID,DEMAND_DRAFT,2025-04-01,INR,INDIA CENTRAL,5073,MOBILE_APP,etl_user
INV-1011157,NUM-2011157,1474,2025-04-10,2025-04-25,13180.96,,0.0,2372.57,15553.53,PAID,CASH,2025-04-27,INR,INDIA NORTH EAST,5109,ONLINE,etl_user
INV-1011158,NUM-2011158,2340,2026-02-02,2026-02-17,10333.59,,0.0,1860.05,12193.64,PAID,IMPS,2026-02-16,INR,INDIA SOUTH,5038,ONLINE,etl_user
INV-1011159,NUM-2011159,2578,2026-04-10,2026-05-25,209105.46,,0.0,37638.98,246744.44,PAID,RTGS,2026-04-26,INR,INDIA NORTH,5032,IN_STORE,etl_user
INV-1011160,NUM-2011160,2563,2024-05-11,2024-06-10,156821.64,,0.0,28227.9,185049.54,PAID,NEFT,2024-06-11,INR,INDIA WEST,5035,ONLINE,etl_user
INV-1011161,NUM-2011161,1609,2025-02-02,2025-03-04,92764.04,,0.0,16697.53,109461.57,PAID,RTGS,2025-03-15,INR,INDIA WEST,5179,B2B,etl_user
INV-1011162,NUM-2011162,2576,2024-05-29,2024-06-13,87288.31,REPUBLIC633,11557.84,13631.48,89361.95,PAID,UPI,2024-07-05,INR,INDIA EXPORTS,5151,B2B,etl_user
INV-1011163,NUM-2011163,1868,2025-03-17,2025-05-01,85423.52,,0.0,15376.23,100799.75,OVERDUE,IMPS,,INR,INDIA NORTH,5180,IN_STORE,etl_user
INV-1011164,NUM-2011164,1595,2025-01-04,2025-02-18,199408.9,,0.0,35893.6,235302.5,PAID,CHEQUE,2025-01-28,INR,INDIA NORTH,5056,PHONE,etl_user
INV-1011165,NUM-2011165,2202,2025-02-22,2025-04-08,112520.92,,0.0,20253.77,132774.69,PENDING,NEFT,,INR,INDIA EAST,5051,MOBILE_APP,etl_user
INV-1011166,NUM-2011166,1674,2025-12-16,2025-12-31,177660.46,HOLI142,31575.89,26295.22,172379.79,PAID,RTGS,2026-01-02,INR,INDIA SOUTH,5014,IN_STORE,etl_user
INV-1011167,NUM-2011167,1878,2026-03-30,2026-04-14,103013.54,,0.0,18542.44,121555.98,OVERDUE,RTGS,,INR,INDIA EXPORTS,5199,PHONE,etl_user
INV-1011168,NUM-2011168,2139,2025-11-08,2025-11-23,92267.79,,0.0,16608.2,108875.99,OVERDUE,CASH,,INR,INDIA CENTRAL,5147,B2B,etl_user
INV-1011169,NUM-2011169,1234,2024-12-07,2025-01-21,188436.09,,0.0,33918.5,222354.59,PAID,CHEQUE,2025-01-11,INR,INDIA CENTRAL,5046,PHONE,etl_user
INV-1011170,NUM-2011170,2870,2024-03-03,2024-05-02,190973.78,,0.0,34375.28,225349.06,PENDING,CHEQUE,,INR,INDIA NORTH,5077,IN_STORE,etl_user
INV-1011171,NUM-2011171,2647,2025-09-17,2025-11-16,113682.13,,0.0,20462.78,134144.91,OVERDUE,IMPS,,INR,INDIA WEST,5059,B2B,etl_user
INV-1011172,NUM-2011172,1444,2025-05-06,2025-06-20,5366.54,,0.0,965.98,6332.52,OVERDUE,DEMAND_DRAFT,,INR,INDIA NORTH,5117,MOBILE_APP,etl_user
INV-1011173,NUM-2011173,2140,2024-04-15,2024-06-14,21984.21,WEEKEND475,3699.51,3291.25,21575.95,OVERDUE,CHEQUE,,INR,INDIA EXPORTS,5008,B2B,etl_user
INV-1011174,NUM-2011174,1439,2024-01-06,2024-01-21,11052.97,,0.0,1989.53,13042.5,PAID,CREDIT_CARD,2024-01-23,INR,INDIA NORTH,5062,PHONE,etl_user
INV-1011175,NUM-2011175,1273,2025-07-27,2025-09-25,161949.87,EOSS763,29131.24,23907.35,156725.98,PAID,CREDIT_CARD,2025-09-01,INR,INDIA NORTH EAST,5143,PHONE,etl_user
INV-1011176,NUM-2011176,1752,2025-07-16,2025-08-15,61985.66,,0.0,11157.42,73143.08,PAID,UPI,2025-08-29,INR,INDIA SOUTH,5197,PHONE,etl_user
INV-1011177,NUM-2011177,1749,2026-03-14,2026-04-28,45396.28,,0.0,8171.33,53567.61,PAID,RTGS,2026-03-30,INR,INDIA WEST,5094,PHONE,etl_user
